index,book_id,user_id,rating
307861,3082,1325,5
307862,3082,1350,5
307867,3082,2769,5
307868,3082,2900,5
307871,3082,3241,5
307872,3082,3298,4
307873,3082,3409,3
307874,3082,4133,4
307875,3082,4736,5
307877,3082,5676,5
307879,3082,6149,5
307882,3082,6925,5
307883,3082,7811,5
307887,3082,10106,5
307888,3082,10246,5
307890,3082,10457,5
307892,3082,11012,5
307893,3082,11330,5
307894,3082,12274,4
307895,3082,13215,5
307896,3082,13344,4
307897,3082,13853,4
307899,3082,14235,5
307901,3082,14681,5
307902,3082,15165,4
307903,3082,16354,5
307904,3082,16740,5
307905,3082,16970,5
307906,3082,17228,5
307907,3082,17362,3
307910,3082,19416,5
307911,3082,20090,4
307912,3082,21257,5
307914,3082,21823,5
307916,3082,22957,4
307917,3082,23213,5
307918,3082,23679,4
307919,3082,23768,4
307920,3082,24268,5
307922,3082,26703,4
307924,3082,29888,5
307925,3082,30300,5
307926,3082,31001,5
307928,3082,32252,5
307929,3082,32710,4
307930,3082,34540,4
307931,3082,37086,5
307932,3082,39075,4
307933,3082,39689,4
307935,3082,41312,5
307936,3082,41351,4
307937,3082,41948,5
307938,3082,42089,4
307940,3082,44083,5
307941,3082,44604,4
307942,3082,46661,5
307943,3082,46845,5
307947,3082,50366,5
307948,3082,50399,5
307949,3082,50442,5
307951,3082,50684,5
307952,3082,50964,5
307953,3082,52731,5
308254,3086,319,5
308255,3086,425,4
308256,3086,816,4
308257,3086,880,4
308259,3086,1090,3
308261,3086,1325,5
308262,3086,1350,5
308267,3086,2477,4
308268,3086,2900,5
308269,3086,3022,3
308272,3086,3241,5
308273,3086,3298,4
308274,3086,3409,5
308275,3086,4133,3
308276,3086,4736,5
308278,3086,5676,5
308280,3086,6149,5
308283,3086,6925,5
308284,3086,7811,4
308286,3086,8388,5
308289,3086,10106,5
308291,3086,10457,4
308293,3086,11012,5
308294,3086,11330,4
308295,3086,12274,4
308296,3086,13215,5
308297,3086,13344,4
308298,3086,13853,4
308300,3086,14235,5
308302,3086,14681,5
308303,3086,15165,4
308304,3086,16354,5
308305,3086,16740,5
308306,3086,16970,5
308307,3086,17216,4
308308,3086,17228,5
308309,3086,17362,3
308311,3086,19416,4
308312,3086,19948,4
308313,3086,20090,4
308314,3086,21257,5
308317,3086,22957,5
308318,3086,23213,5
308319,3086,23679,4
308320,3086,23768,5
308321,3086,24268,5
308322,3086,26703,4
308326,3086,29888,5
308327,3086,30300,5
308328,3086,31001,5
308330,3086,32252,5
308331,3086,32710,4
308332,3086,37086,5
308333,3086,39075,4
308334,3086,39689,4
308335,3086,41312,5
308336,3086,41351,3
308337,3086,41948,5
308338,3086,42089,5
308339,3086,44083,5
308340,3086,44604,5
308343,3086,46661,5
308344,3086,46845,5
308347,3086,50366,5
308348,3086,50399,5
308349,3086,50442,5
308350,3086,50964,5
308352,3086,52731,5
308353,3086,52956,5
309196,3095,36919,5
309217,3095,44924,5
309242,3095,50200,3
311658,3120,7427,4
311662,3120,8887,5
311668,3120,10704,4
311679,3120,17924,3
311688,3120,23454,5
311689,3120,23486,3
311692,3120,25214,4
311701,3120,28531,5
311702,3120,28882,4
311717,3120,35111,5
311725,3120,39423,5
311736,3120,46586,5
311739,3120,50103,5
312147,3125,6773,4
312152,3125,9829,4
312158,3125,11362,4
312159,3125,12537,4
312160,3125,14858,4
312164,3125,18076,5
312165,3125,18281,3
312166,3125,18878,2
312177,3125,22810,4
312187,3125,25842,5
312196,3125,28820,5
312203,3125,32923,3
312208,3125,35508,4
312212,3125,37548,5
312213,3125,37582,5
312219,3125,39195,3
312221,3125,40174,4
312222,3125,40201,5
312225,3125,41619,4
312227,3125,41988,5
312232,3125,43611,5
312236,3125,49198,5
312238,3125,51192,4
312239,3125,51360,4
312240,3125,51557,5
312242,3125,52220,5
312243,3125,52330,4
312244,3125,52895,4
312251,3126,3409,5
312253,3126,4736,4
312270,3126,16573,4
312276,3126,19526,5
312277,3126,19952,5
312287,3126,23486,5
312292,3126,27028,5
312304,3126,33635,5
312328,3126,42200,3
313900,3142,28314,3
313905,3142,31615,4
315352,3157,6016,4
315355,3157,7114,4
315362,3157,10704,4
315367,3157,16749,5
315386,3157,27221,4
315410,3157,42769,4
315413,3157,43727,3
315425,3157,49203,5
315428,3157,49382,5
315434,3157,50657,4
315442,3157,53204,5
316343,3167,2602,4
316347,3167,4107,4
316349,3167,4242,4
316351,3167,5033,4
316352,3167,6081,4
316354,3167,6773,4
316355,3167,7427,4
316358,3167,8887,5
316362,3167,9829,4
316363,3167,10950,3
316365,3167,11466,4
316366,3167,11605,3
316367,3167,12537,4
316368,3167,12770,4
316371,3167,13241,4
316372,3167,13391,4
316373,3167,13836,5
316374,3167,13929,4
316376,3167,15166,3
316378,3167,15748,5
316381,3167,18702,5
316383,3167,19683,4
316384,3167,19952,5
316387,3167,24719,5
316389,3167,25319,4
316392,3167,25842,5
316393,3167,25872,4
316395,3167,27221,4
316397,3167,27572,5
316399,3167,27818,5
316400,3167,28314,3
316401,3167,28820,3
316403,3167,29502,3
316405,3167,29971,4
316406,3167,31615,5
316407,3167,33877,5
316410,3167,35508,5
316411,3167,36535,3
316412,3167,36623,3
316413,3167,36663,4
316415,3167,37548,5
316416,3167,37623,5
316417,3167,37695,3
316418,3167,39195,4
316419,3167,39445,5
316421,3167,41733,5
316423,3167,43611,5
316428,3167,44723,5
316430,3167,47302,3
316431,3167,47440,5
316433,3167,48196,3
316435,3167,50388,5
316437,3167,51206,4
316439,3167,52220,4
316440,3167,52330,5
316441,3167,52895,4
318647,3190,4242,4
318648,3190,5033,4
318649,3190,6081,4
318650,3190,6773,4
318651,3190,7427,4
318656,3190,8887,5
318660,3190,9829,5
318661,3190,10950,3
318662,3190,11605,3
318663,3190,12537,4
318664,3190,12770,4
318667,3190,13836,5
318668,3190,13929,4
318671,3190,15748,5
318673,3190,16363,4
318676,3190,18702,5
318677,3190,18878,5
318680,3190,19952,5
318683,3190,21283,4
318686,3190,24719,5
318689,3190,25319,4
318691,3190,25842,5
318692,3190,25872,4
318694,3190,27221,4
318696,3190,27572,5
318698,3190,28820,5
318699,3190,29502,3
318700,3190,29971,4
318703,3190,31615,4
318704,3190,33877,5
318707,3190,36403,4
318708,3190,36535,4
318709,3190,36663,4
318710,3190,37623,5
318711,3190,37695,3
318712,3190,39445,5
318714,3190,40972,3
318715,3190,41683,4
318716,3190,41733,5
318717,3190,41988,3
318719,3190,43611,5
318722,3190,44723,5
318723,3190,45059,4
318724,3190,47302,3
318725,3190,47440,5
318727,3190,48196,3
318728,3190,49152,5
318729,3190,49198,5
318731,3190,50388,4
318733,3190,51206,4
318736,3190,52220,4
318737,3190,52330,4
318738,3190,52895,4
318742,3191,1182,5
318744,3191,2477,5
318751,3191,8831,3
318754,3191,9809,5
318755,3191,10457,5
318758,3191,11261,5
318759,3191,11353,4
318761,3191,12450,5
318769,3191,18237,5
318772,3191,20090,4
318773,3191,22235,5
318790,3191,30335,5
318791,3191,30418,4
318796,3191,32848,4
318799,3191,35996,5
318807,3191,39075,5
318810,3191,39689,4
318817,3191,42089,5
318823,3191,46840,4
318830,3191,50442,5
318834,3191,51618,4
318835,3191,51625,5
318837,3191,52460,4
318838,3191,52510,5
322611,3230,15849,4
322612,3230,16459,4
322614,3230,16587,5
322669,3230,48659,4
322688,3230,50002,4
323732,3241,22810,5
323763,3241,40445,4
323769,3241,43176,5
323778,3241,46398,5
323785,3241,49631,5
323801,3241,53204,5
323812,3242,18878,4
323828,3242,25698,5
323834,3242,28178,4
323874,3242,39275,5
323878,3242,40201,5
323883,3242,41956,3
324403,3248,251,5
324410,3248,2694,5
324416,3248,6042,4
324425,3248,11279,3
324437,3248,16146,5
324454,3248,21257,5
324463,3248,25698,5
326521,3269,9809,4
326523,3269,10457,5
326530,3269,12691,4
326558,3269,30335,3
327093,3275,9969,5
327101,3275,16459,4
327167,3275,44924,5
327305,3277,7715,4
327307,3277,9366,5
327310,3277,9969,4
327311,3277,10443,3
327314,3277,11605,3
327318,3277,12770,4
327325,3277,16476,4
327327,3277,16634,4
327345,3277,27818,5
327348,3277,28531,4
327350,3277,29124,4
327354,3277,29769,4
327356,3277,31755,3
327362,3277,33856,5
327363,3277,33877,5
327364,3277,35508,5
327367,3277,37099,5
327368,3277,37582,5
327372,3277,39275,5
327373,3277,39445,5
327374,3277,39545,5
327383,3277,45059,4
327386,3277,47967,4
327387,3277,49152,5
328793,3292,17130,5
328797,3292,19683,4
328813,3292,27028,5
328823,3292,32687,5
328859,3292,41351,4
328883,3292,50626,5
332060,3325,10246,5
332061,3325,10988,5
332065,3325,14235,4
332067,3325,14681,5
332070,3325,15216,4
332074,3325,17277,3
332075,3325,17362,4
332101,3325,25214,4
332111,3325,27460,4
332115,3325,28459,4
332120,3325,29888,4
332124,3325,30990,5
332128,3325,33772,5
332130,3325,34540,5
332139,3325,38571,5
332142,3325,40201,5
332149,3325,42200,3
332151,3325,43039,5
333655,3341,284,4
333659,3341,3482,5
333660,3341,4746,4
333662,3341,8926,5
333664,3341,9983,4
333666,3341,11279,3
333668,3341,11832,4
333669,3341,12232,4
333672,3341,13983,4
333674,3341,14940,5
333678,3341,16662,4
333679,3341,16749,5
333681,3341,17080,5
333684,3341,18165,4
333689,3341,22235,5
333693,3341,25549,5
333697,3341,27221,4
333698,3341,27351,4
333699,3341,27478,5
333706,3341,32052,5
333708,3341,33713,5
333709,3341,33713,5
333714,3341,37944,5
333715,3341,37949,5
333723,3341,40445,5
333724,3341,41003,4
333725,3341,41312,4
333728,3341,42769,5
333730,3341,44723,4
333733,3341,46586,5
333737,3341,48196,4
333740,3341,49786,4
333741,3341,49801,5
333743,3341,50399,4
333744,3341,50444,5
333745,3341,50529,5
333753,3341,53092,5
333963,3344,16166,3
333997,3344,30681,4
334017,3344,39186,5
334026,3344,41733,4
334043,3344,49103,5
334052,3344,52905,5
335066,3355,9587,5
335067,3355,10443,5
335070,3355,11605,3
335073,3355,12364,4
335074,3355,12505,2
335077,3355,13929,4
335078,3355,14858,3
335079,3355,15129,5
335080,3355,15207,3
335082,3355,16634,4
335092,3355,18878,4
335099,3355,22810,5
335101,3355,23175,4
335113,3355,27818,5
335117,3355,29769,5
335119,3355,31755,4
335124,3355,33856,5
335125,3355,33877,4
335128,3355,37099,5
335129,3355,37582,4
335132,3355,38571,3
335134,3355,39275,5
335135,3355,39445,5
335136,3355,39545,5
335148,3355,49152,4
335151,3355,50714,4
335152,3355,51360,5
335369,3358,12770,4
335373,3358,22099,4
335388,3358,35111,5
335399,3358,38647,5
335418,3358,42200,5
335428,3358,43906,5
335444,3358,48964,3
335445,3358,49103,5
336255,3367,2602,4
336265,3367,6081,4
336267,3367,6690,5
336270,3367,8239,5
336274,3367,9711,3
336275,3367,9829,3
336280,3367,12770,3
336285,3367,14858,3
336287,3367,16476,4
336288,3367,16634,4
336297,3367,19952,5
336300,3367,21196,4
336301,3367,21283,5
336311,3367,24412,5
336323,3367,28834,3
336324,3367,31615,4
336328,3367,33856,5
336332,3367,35469,4
336335,3367,37099,5
336336,3367,39195,4
336339,3367,41861,3
336341,3367,43611,4
336345,3367,44723,3
336348,3367,49152,5
336351,3367,51360,5
336352,3367,51557,5
336353,3367,52220,5
339048,3395,319,5
339049,3395,425,5
339050,3395,816,4
339052,3395,880,5
339054,3395,1090,3
339056,3395,1325,4
339057,3395,1350,5
339063,3395,2769,5
339064,3395,2900,5
339065,3395,3022,4
339068,3395,3241,5
339069,3395,3298,4
339070,3395,3409,5
339071,3395,4133,5
339072,3395,4736,5
339074,3395,5676,5
339076,3395,6149,5
339079,3395,6925,5
339082,3395,7811,5
339083,3395,8388,5
339086,3395,10106,5
339088,3395,10457,5
339090,3395,11012,5
339091,3395,12274,4
339092,3395,13344,4
339093,3395,13853,4
339094,3395,14235,5
339096,3395,14681,5
339097,3395,15165,4
339099,3395,16354,5
339100,3395,16740,5
339102,3395,16970,5
339103,3395,17228,5
339104,3395,17362,3
339106,3395,19416,5
339107,3395,20090,4
339109,3395,21257,5
339110,3395,21823,5
339111,3395,22957,4
339112,3395,23213,5
339113,3395,23679,4
339114,3395,23768,5
339115,3395,24268,5
339117,3395,26703,4
339121,3395,29888,5
339122,3395,30179,5
339123,3395,30300,5
339124,3395,31001,5
339126,3395,32252,5
339127,3395,32710,4
339128,3395,34540,5
339129,3395,37086,5
339130,3395,39075,4
339131,3395,39689,4
339132,3395,41312,5
339133,3395,41351,5
339134,3395,41948,5
339135,3395,42089,4
339136,3395,44083,5
339137,3395,46661,5
339138,3395,46845,5
339142,3395,50366,5
339143,3395,50399,5
339144,3395,50442,5
339145,3395,50964,5
339146,3395,52731,5
339147,3395,52956,5
339148,3396,319,5
339149,3396,425,4
339150,3396,816,4
339151,3396,880,5
339153,3396,1090,3
339155,3396,1325,4
339156,3396,1350,5
339161,3396,2769,3
339162,3396,2900,5
339165,3396,3241,5
339166,3396,3298,4
339167,3396,3409,4
339168,3396,4133,4
339169,3396,4736,5
339171,3396,5676,5
339173,3396,6149,5
339176,3396,6925,5
339179,3396,7811,5
339180,3396,8388,4
339183,3396,10106,5
339185,3396,10457,4
339187,3396,11012,5
339188,3396,11330,4
339189,3396,12274,4
339190,3396,13215,5
339191,3396,13344,4
339192,3396,13853,4
339194,3396,14235,5
339196,3396,14681,5
339197,3396,15165,4
339198,3396,16354,5
339199,3396,16573,5
339201,3396,16740,5
339202,3396,16970,5
339203,3396,17228,5
339204,3396,17362,3
339205,3396,19416,4
339206,3396,20090,4
339207,3396,21257,4
339208,3396,21823,5
339210,3396,22957,4
339212,3396,23213,5
339213,3396,23679,4
339214,3396,23768,4
339215,3396,23885,5
339216,3396,24268,5
339217,3396,26703,4
339220,3396,29888,5
339221,3396,30300,5
339222,3396,31001,5
339224,3396,32252,5
339225,3396,32710,4
339226,3396,34540,5
339227,3396,37086,5
339228,3396,39075,4
339230,3396,39689,4
339232,3396,41312,5
339233,3396,41351,3
339234,3396,41948,5
339235,3396,42089,5
339236,3396,42574,5
339238,3396,44083,5
339239,3396,44604,4
339240,3396,46661,5
339241,3396,46845,5
339243,3396,50366,5
339244,3396,50399,5
339245,3396,50442,5
339246,3396,52731,4
339247,3396,52956,5
343656,3441,15166,3
343677,3441,30335,4
343715,3441,46398,4
343722,3441,49631,5
344435,3449,2602,5
344444,3449,5033,5
344445,3449,6081,4
344446,3449,6773,4
344450,3449,8887,5
344452,3449,9829,4
344453,3449,10950,3
344454,3449,11466,5
344455,3449,12537,5
344456,3449,12770,4
344458,3449,13391,4
344460,3449,13836,5
344461,3449,13929,4
344466,3449,15129,4
344467,3449,15748,5
344468,3449,16363,5
344474,3449,18702,5
344478,3449,19683,3
344483,3449,21196,5
344484,3449,21283,4
344489,3449,24719,5
344490,3449,25319,4
344491,3449,25842,5
344492,3449,25872,4
344493,3449,27221,4
344494,3449,27572,5
344495,3449,27818,5
344496,3449,28314,3
344501,3449,31615,4
344503,3449,33856,4
344504,3449,33877,4
344508,3449,36403,3
344509,3449,36535,4
344510,3449,37623,5
344511,3449,37695,3
344512,3449,39445,5
344515,3449,41733,5
344517,3449,43611,5
344519,3449,44723,5
344522,3449,47440,5
344523,3449,48196,4
344525,3449,49152,5
344529,3449,50714,4
344530,3449,51206,4
346236,3467,5657,4
346239,3467,6875,5
346243,3467,7427,3
346247,3467,9587,4
346248,3467,9826,4
346251,3467,11362,3
346254,3467,13550,4
346256,3467,16363,4
346257,3467,18281,4
346259,3467,20319,4
346261,3467,21268,4
346262,3467,21381,3
346263,3467,22099,3
346264,3467,23175,4
346266,3467,24293,4
346267,3467,24412,5
346270,3467,25319,5
346271,3467,25535,4
346276,3467,28820,5
346277,3467,28834,4
346279,3467,29124,4
346281,3467,29502,4
346282,3467,29971,4
346284,3467,31207,4
346286,3467,31615,5
346288,3467,33136,4
346289,3467,33527,3
346293,3467,35508,5
346294,3467,35724,4
346301,3467,39186,3
346302,3467,39275,5
346303,3467,39545,5
346305,3467,40972,5
346307,3467,41977,5
346309,3467,43762,5
346310,3467,44450,5
346311,3467,45059,4
346312,3467,45666,3
346314,3467,47037,4
346315,3467,47440,3
346316,3467,47650,4
346317,3467,47967,4
346318,3467,48317,5
346319,3467,48659,4
346321,3467,49152,2
346322,3467,49578,5
346326,3467,50838,5
346327,3467,51360,5
346328,3467,51557,4
346329,3467,51733,3
346331,3467,52895,4
346332,3467,53131,4
346536,3470,2602,4
346543,3470,4107,4
346544,3470,4107,4
346546,3470,4242,4
346550,3470,5033,4
346551,3470,6081,4
346553,3470,7427,3
346557,3470,8887,5
346561,3470,9829,4
346562,3470,11466,3
346563,3470,12537,4
346564,3470,12770,4
346567,3470,13241,3
346568,3470,13391,4
346569,3470,13836,5
346570,3470,13929,4
346572,3470,14784,3
346573,3470,15166,3
346574,3470,15748,5
346580,3470,18702,5
346581,3470,18878,4
346585,3470,21196,5
346586,3470,21283,4
346589,3470,24719,5
346590,3470,25319,4
346591,3470,25535,4
346592,3470,25842,5
346593,3470,25872,5
346594,3470,27221,4
346595,3470,27572,5
346596,3470,28314,3
346597,3470,28820,5
346598,3470,29502,3
346600,3470,29971,4
346602,3470,33877,4
346605,3470,36403,3
346606,3470,36535,5
346607,3470,36623,5
346608,3470,36663,4
346610,3470,37623,5
346611,3470,37695,4
346612,3470,39445,5
346614,3470,41683,4
346615,3470,41733,5
346616,3470,43611,5
346618,3470,44723,5
346620,3470,47440,5
346621,3470,48196,3
346622,3470,49152,5
346624,3470,50714,4
346626,3470,51206,5
346627,3470,51557,4
346629,3470,52220,5
346630,3470,52330,5
346631,3470,52895,4
348634,3491,6875,5
348671,3491,21823,5
350198,3507,5657,3
350206,3507,9826,4
350211,3507,12505,4
350212,3507,13550,4
350216,3507,20319,4
350218,3507,20522,4
350220,3507,21268,4
350221,3507,22099,3
350222,3507,23175,4
350225,3507,24412,5
350228,3507,25319,5
350229,3507,25535,4
350230,3507,25535,5
350233,3507,28820,5
350234,3507,28834,4
350236,3507,29124,5
350237,3507,29502,4
350240,3507,29971,4
350242,3507,31207,3
350246,3507,33047,5
350253,3507,36403,4
350255,3507,39186,4
350259,3507,40972,5
350262,3507,41861,5
350270,3507,44450,5
350273,3507,45059,3
350274,3507,45666,5
350277,3507,47440,3
350279,3507,47967,3
350280,3507,48659,4
350285,3507,51360,5
350286,3507,51733,3
350289,3507,52895,4
350290,3507,53131,5
351493,3520,251,5
351506,3520,4366,3
351514,3520,7453,5
351545,3520,23679,4
351582,3520,42508,5
351594,3521,4417,5
351607,3521,12274,4
351610,3521,13215,4
351611,3521,14016,4
351612,3521,14235,5
351614,3521,14681,5
351621,3521,16457,5
351624,3521,16665,4
351625,3521,16740,4
351626,3521,16786,3
351644,3521,21257,4
351649,3521,23097,5
351657,3521,27460,4
351667,3521,37086,5
351673,3521,40201,5
351677,3521,44319,3
351682,3521,46661,5
351683,3521,46845,5
352309,3528,5657,5
352322,3528,11065,4
352387,3528,50976,4
352896,3534,4746,3
352900,3534,7114,3
352902,3534,8926,3
352907,3534,12691,4
352909,3534,14940,5
352910,3534,15849,4
352912,3534,16662,5
352913,3534,16749,5
352918,3534,20782,4
352919,3534,21788,5
352923,3534,24037,5
352924,3534,24231,4
352927,3534,25549,4
352928,3534,27127,4
352929,3534,27478,4
352936,3534,31924,5
352938,3534,32052,5
352943,3534,33679,5
352944,3534,33713,5
352947,3534,35983,5
352948,3534,36725,4
352949,3534,37944,5
352953,3534,39727,5
352957,3534,40875,4
352959,3534,41003,4
352961,3534,42723,3
352963,3534,43300,4
352964,3534,43300,4
352965,3534,43727,3
352966,3534,43836,5
352971,3534,46147,5
352973,3534,46845,5
352975,3534,47249,4
352976,3534,47530,5
352984,3534,49801,5
352985,3534,50002,4
352986,3534,50444,4
352988,3534,50657,4
352991,3534,53092,5
354000,3545,4242,4
354002,3545,4746,4
354007,3545,7453,5
354071,3545,40468,4
354088,3545,52220,5
358894,3594,8022,5
358907,3594,13853,5
358909,3594,15296,4
358911,3594,15626,5
358915,3594,16146,5
358920,3594,19416,4
358932,3594,24683,4
358953,3594,33635,4
358963,3594,41318,4
358981,3594,50964,5
358984,3594,52330,4
358987,3594,53131,5
362196,3627,6016,4
362206,3627,10704,4
362213,3627,16749,5
362234,3627,27221,4
362256,3627,42769,5
362258,3627,43727,3
362275,3627,49382,5
362279,3627,50657,4
362288,3627,53204,5
362291,3628,2125,5
362292,3628,2874,4
362300,3628,10246,5
362310,3628,15626,5
362314,3628,17216,4
362318,3628,18237,5
362321,3628,19526,5
362324,3628,20090,5
362334,3628,27045,5
362343,3628,30179,5
362344,3628,30283,5
362350,3628,32687,5
362354,3628,35404,4
362357,3628,35983,5
362365,3628,40798,5
362366,3628,41733,5
362367,3628,42200,5
362369,3628,43906,5
362371,3628,45269,4
362379,3628,48964,5
362383,3628,51618,5
362384,3628,52036,5
365486,3660,319,5
365487,3660,425,4
365489,3660,816,4
365491,3660,880,5
365493,3660,1090,3
365495,3660,1325,4
365496,3660,1350,5
365502,3660,2769,4
365503,3660,2900,5
365505,3660,3241,5
365506,3660,3298,4
365507,3660,3409,5
365508,3660,4133,4
365509,3660,4736,5
365511,3660,5676,5
365513,3660,6149,5
365516,3660,6925,5
365519,3660,7811,5
365522,3660,10106,5
365525,3660,10457,4
365527,3660,11012,5
365528,3660,12274,4
365529,3660,13215,5
365531,3660,13853,4
365533,3660,14235,5
365535,3660,14681,5
365538,3660,16354,4
365539,3660,16573,5
365540,3660,16740,5
365542,3660,16970,5
365543,3660,17228,5
365544,3660,17362,3
365546,3660,19416,5
365547,3660,20090,4
365549,3660,21257,5
365550,3660,21823,5
365551,3660,22957,4
365552,3660,23213,5
365553,3660,23679,4
365554,3660,23768,4
365555,3660,24268,5
365557,3660,26703,4
365561,3660,29888,5
365562,3660,30300,5
365563,3660,32252,5
365564,3660,32710,4
365565,3660,37086,5
365566,3660,38133,5
365567,3660,39075,4
365568,3660,39689,4
365569,3660,41312,5
365570,3660,41351,4
365571,3660,41948,5
365572,3660,42089,5
365573,3660,44083,5
365574,3660,44604,5
365575,3660,46661,5
365576,3660,46845,5
365579,3660,50366,5
365580,3660,50399,5
365581,3660,50442,5
365582,3660,50684,5
365583,3660,50964,5
365584,3660,52731,5
365585,3660,52956,5
366493,3670,4746,4
366501,3670,8926,4
366506,3670,10950,4
366509,3670,11353,4
366513,3670,12691,4
366516,3670,13983,4
366517,3670,14122,4
366518,3670,16146,3
366522,3670,18237,4
366524,3670,21682,4
366526,3670,21714,4
366529,3670,23454,5
366533,3670,27127,5
366545,3670,36135,4
366548,3670,37949,4
366556,3670,40875,3
366557,3670,41003,3
366561,3670,41956,4
366564,3670,43024,5
366567,3670,46175,4
366571,3670,48196,4
366572,3670,49786,5
366573,3670,49801,4
366575,3670,50388,4
366577,3670,50529,4
366579,3670,50964,4
366690,3672,816,3
366696,3672,1809,5
366697,3672,2109,4
366699,3672,2769,4
366701,3672,3298,3
366703,3672,4007,3
366706,3672,4968,4
366708,3672,6042,4
366719,3672,8831,5
366721,3672,9771,5
366723,3672,9890,4
366724,3672,9983,4
366726,3672,11012,4
366728,3672,11353,5
366730,3672,12450,4
366733,3672,16573,4
366736,3672,16740,4
366737,3672,16786,4
366738,3672,16970,4
366739,3672,17362,5
366741,3672,18237,4
366752,3672,23097,4
366755,3672,25214,5
366763,3672,26703,4
366767,3672,29937,4
366769,3672,30179,5
366770,3672,30552,3
366774,3672,35996,5
366775,3672,38133,3
366776,3672,39075,4
366777,3672,41948,5
366781,3672,47095,5
366783,3672,50442,1
366784,3672,52731,4
367206,3677,16121,4
367220,3677,24037,5
367260,3677,41956,3
367276,3677,49631,5
367278,3677,50529,4
367280,3677,51473,5
367386,3679,8022,5
367399,3679,12756,4
367405,3679,14016,3
367411,3679,17228,5
367412,3679,17362,5
367417,3679,20090,4
367425,3679,21881,4
367431,3679,22780,2
367432,3679,24010,5
367433,3679,24683,4
367443,3679,27045,5
367455,3679,35996,5
367462,3679,39075,3
367473,3679,52510,5
368779,3693,9587,3
368785,3693,13929,4
368786,3693,14858,4
368788,3693,15129,5
368792,3693,17242,5
368797,3693,18076,4
368798,3693,18878,3
368799,3693,19184,4
368803,3693,20691,4
368808,3693,21360,3
368811,3693,22235,4
368815,3693,22810,4
368818,3693,24719,4
368823,3693,25842,5
368832,3693,28820,5
368839,3693,33856,5
368840,3693,37582,5
368841,3693,37623,5
368846,3693,39275,4
368851,3693,40972,4
368852,3693,41619,5
368856,3693,43762,5
368858,3693,44450,5
368864,3693,49198,5
368866,3693,50714,4
368867,3693,50838,4
368869,3693,51192,4
368870,3693,51360,5
368871,3693,51557,4
368872,3693,52220,4
368873,3693,52895,4
368874,3693,53131,4
369174,3697,3482,5
369175,3697,3721,5
369185,3697,11353,3
369188,3697,11832,5
369190,3697,12691,4
369197,3697,16587,3
369200,3697,17924,5
369204,3697,21682,4
369205,3697,22235,5
369206,3697,22780,4
369208,3697,23454,5
369210,3697,24231,4
369212,3697,25231,4
369217,3697,27351,5
369225,3697,32052,4
369227,3697,34315,5
369230,3697,36135,5
369236,3697,39131,4
369240,3697,40445,5
369245,3697,42723,4
369248,3697,44319,4
369250,3697,45014,4
369252,3697,47249,4
369253,3697,47302,5
369255,3697,48964,5
369256,3697,49175,5
369258,3697,49786,5
369259,3697,49801,4
369262,3697,50388,4
369263,3697,50444,5
369265,3697,50684,4
369267,3697,51473,4
369270,3697,53092,5
369275,3698,10570,4
369279,3698,16457,5
369280,3698,16476,3
369298,3698,22202,5
369303,3698,25214,5
369305,3698,25678,5
369319,3698,28178,5
369348,3698,39186,3
369349,3698,39195,5
369351,3698,39423,3
369359,3698,42508,4
371682,3722,6795,4
371684,3722,6875,4
371725,3722,31920,4
371734,3722,37695,3
371749,3722,48127,5
374811,3753,30283,5
374812,3753,32332,5
376245,3768,7114,4
376253,3768,11876,3
376256,3768,12364,4
376262,3768,16459,5
376263,3768,16587,3
376264,3768,17924,4
376269,3768,19948,3
376272,3768,21714,3
376281,3768,25231,4
376291,3768,29971,4
376293,3768,31924,4
376298,3768,33772,3
376301,3768,36535,4
376302,3768,36725,4
376307,3768,38647,4
376309,3768,39013,3
376314,3768,40972,4
376317,3768,43727,4
376318,3768,43836,5
376325,3768,47249,1
376329,3768,49198,5
376331,3768,50657,3
376332,3768,51065,5
376335,3768,51473,3
376339,3768,53092,5
379944,3805,3241,2
379973,3805,10704,4
380014,3805,33728,3
380844,3814,4417,4
380852,3814,10443,4
380854,3814,12364,5
380857,3814,12537,4
380868,3814,16094,5
380869,3814,16459,5
380889,3814,22920,3
380891,3814,23093,5
380903,3814,30418,3
380905,3814,30681,4
380907,3814,31924,4
380911,3814,33679,4
380922,3814,40736,5
380925,3814,43836,5
380933,3814,51065,5
380934,3814,51604,4
384534,3851,9711,5
384535,3851,9826,4
384543,3851,12770,4
384546,3851,13836,4
384562,3851,24412,5
384565,3851,24719,5
384567,3851,25319,4
384577,3851,29502,4
384579,3851,29769,4
384583,3851,33877,5
384588,3851,36403,4
384591,3851,36535,5
384592,3851,36663,4
384594,3851,39445,5
384601,3851,47508,5
384602,3851,47508,5
384605,3851,47650,3
384606,3851,48317,5
384607,3851,48317,4
384608,3851,49578,5
384612,3851,51557,4
384613,3851,53131,5
385332,3859,13182,5
385335,3859,13912,3
385348,3859,21614,4
385360,3859,27028,5
385400,3859,45361,3
385406,3859,48576,5
385408,3859,49203,4
386413,3870,284,4
386414,3870,663,3
386416,3870,4107,3
386419,3870,5657,4
386420,3870,6875,4
386423,3870,7715,3
386427,3870,9366,5
386429,3870,9587,4
386430,3870,9826,4
386431,3870,9829,3
386432,3870,9943,3
386436,3870,10988,5
386437,3870,11362,4
386438,3870,11466,3
386439,3870,11605,3
386440,3870,13241,4
